kategoriNama,propNama,TahunBulan,jumEks,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,rolling_3,rolling_6,rolling_12,year,month,sin_month,cos_month,kategoriCode,propCode
REFERENSI,DIY,2023-08-01,50.0,86.0,38.0,44.0,33.0,131.0,44.0,238.0,482.0,591.0,72.0,42.0,48.0,56.0,62.666666666666664,154.08333333333334,2023,8,-0.8660254037844385,-0.5000000000000004,30,4
REFERENSI,DIY,2023-09-01,67.0,50.0,86.0,38.0,44.0,33.0,131.0,44.0,238.0,482.0,591.0,72.0,42.0,58.0,63.666666666666664,154.25,2023,9,-1.0,-1.8369701987210297e-16,30,4
REFERENSI,DIY,2023-10-01,89.0,67.0,50.0,86.0,38.0,44.0,33.0,131.0,44.0,238.0,482.0,591.0,72.0,67.66666666666667,53.0,156.33333333333334,2023,10,-0.8660254037844386,0.5000000000000001,30,4
REFERENSI,DIY,2023-11-01,318.0,89.0,67.0,50.0,86.0,38.0,44.0,33.0,131.0,44.0,238.0,482.0,591.0,68.66666666666667,62.333333333333336,157.75,2023,11,-0.5000000000000004,0.8660254037844384,30,4
REFERENSI,DIY,2023-12-01,453.0,318.0,89.0,67.0,50.0,86.0,38.0,44.0,33.0,131.0,44.0,238.0,482.0,158.0,108.0,135.0,2023,12,-2.4492935982947064e-16,1.0,30,4
REFERENSI,DIY,2024-01-01,247.0,453.0,318.0,89.0,67.0,50.0,86.0,38.0,44.0,33.0,131.0,44.0,238.0,286.6666666666667,177.16666666666666,132.58333333333334,2024,1,0.49999999999999994,0.8660254037844387,30,4
REFERENSI,DIY,2024-02-01,140.0,247.0,453.0,318.0,89.0,67.0,50.0,86.0,38.0,44.0,33.0,131.0,44.0,339.3333333333333,204.0,133.33333333333334,2024,2,0.8660254037844386,0.5000000000000001,30,4
REFERENSI,DIY,2024-03-01,30.0,140.0,247.0,453.0,318.0,89.0,67.0,50.0,86.0,38.0,44.0,33.0,131.0,280.0,219.0,141.33333333333334,2024,3,1.0,6.123233995736766e-17,30,4
REFERENSI,DIY,2024-04-01,15.0,30.0,140.0,247.0,453.0,318.0,89.0,67.0,50.0,86.0,38.0,44.0,33.0,139.0,212.83333333333334,132.91666666666666,2024,4,0.8660254037844387,-0.4999999999999998,30,4
REFERENSI,DIY,2024-05-01,21.0,15.0,30.0,140.0,247.0,453.0,318.0,89.0,67.0,50.0,86.0,38.0,44.0,61.666666666666664,200.5,131.41666666666666,2024,5,0.49999999999999994,-0.8660254037844387,30,4
REFERENSI,DIY,2024-06-01,25.0,21.0,15.0,30.0,140.0,247.0,453.0,318.0,89.0,67.0,50.0,86.0,38.0,22.0,151.0,129.5,2024,6,1.2246467991473532e-16,-1.0,30,4
REFERENSI,DIY,2024-07-01,83.0,25.0,21.0,15.0,30.0,140.0,247.0,453.0,318.0,89.0,67.0,50.0,86.0,20.333333333333332,79.66666666666667,128.41666666666666,2024,7,-0.4999999999999997,-0.8660254037844388,30,4
REFERENSI,DIY,2024-08-01,93.0,83.0,25.0,21.0,15.0,30.0,140.0,247.0,453.0,318.0,89.0,67.0,50.0,43.0,52.333333333333336,128.16666666666666,2024,8,-0.8660254037844385,-0.5000000000000004,30,4
REFERENSI,DIY,2024-09-01,68.0,93.0,83.0,25.0,21.0,15.0,30.0,140.0,247.0,453.0,318.0,89.0,67.0,67.0,44.5,131.75,2024,9,-1.0,-1.8369701987210297e-16,30,4
REFERENSI,DIY,2024-10-01,60.0,68.0,93.0,83.0,25.0,21.0,15.0,30.0,140.0,247.0,453.0,318.0,89.0,81.33333333333333,50.833333333333336,131.83333333333334,2024,10,-0.8660254037844386,0.5000000000000001,30,4
REFERENSI,DIY,2024-11-01,222.0,60.0,68.0,93.0,83.0,25.0,21.0,15.0,30.0,140.0,247.0,453.0,318.0,73.66666666666667,58.333333333333336,129.41666666666666,2024,11,-0.5000000000000004,0.8660254037844384,30,4
REFERENSI,DIY,2024-12-01,515.0,222.0,60.0,68.0,93.0,83.0,25.0,21.0,15.0,30.0,140.0,247.0,453.0,116.66666666666667,91.83333333333333,121.41666666666667,2024,12,-2.4492935982947064e-16,1.0,30,4
REFERENSI,DKI,2023-01-01,73.0,144.0,244.0,13.0,71.0,18.0,18.0,17.0,18.0,19.0,31.0,14.0,56.0,133.66666666666666,84.66666666666667,55.25,2023,1,0.49999999999999994,0.8660254037844387,30,5
REFERENSI,DKI,2023-02-01,26.0,73.0,144.0,244.0,13.0,71.0,18.0,18.0,17.0,18.0,19.0,31.0,14.0,153.66666666666666,93.83333333333333,56.666666666666664,2023,2,0.8660254037844386,0.5000000000000001,30,5
REFERENSI,DKI,2023-03-01,13.0,26.0,73.0,144.0,244.0,13.0,71.0,18.0,18.0,17.0,18.0,19.0,31.0,81.0,95.16666666666667,57.666666666666664,2023,3,1.0,6.123233995736766e-17,30,5
REFERENSI,DKI,2023-04-01,22.0,13.0,26.0,73.0,144.0,244.0,13.0,71.0,18.0,18.0,17.0,18.0,19.0,37.333333333333336,85.5,56.166666666666664,2023,4,0.8660254037844387,-0.4999999999999998,30,5
REFERENSI,DKI,2023-05-01,18.0,22.0,13.0,26.0,73.0,144.0,244.0,13.0,71.0,18.0,18.0,17.0,18.0,20.333333333333332,87.0,56.416666666666664,2023,5,0.49999999999999994,-0.8660254037844387,30,5
REFERENSI,DKI,2023-06-01,41.0,18.0,22.0,13.0,26.0,73.0,144.0,244.0,13.0,71.0,18.0,18.0,17.0,17.666666666666668,49.333333333333336,56.416666666666664,2023,6,1.2246467991473532e-16,-1.0,30,5
REFERENSI,DKI,2023-07-01,14.0,41.0,18.0,22.0,13.0,26.0,73.0,144.0,244.0,13.0,71.0,18.0,18.0,27.0,32.166666666666664,58.416666666666664,2023,7,-0.4999999999999997,-0.8660254037844388,30,5
REFERENSI,DKI,2023-08-01,16.0,14.0,41.0,18.0,22.0,13.0,26.0,73.0,144.0,244.0,13.0,71.0,18.0,24.333333333333332,22.333333333333332,58.083333333333336,2023,8,-0.8660254037844385,-0.5000000000000004,30,5
REFERENSI,DKI,2023-09-01,5.0,16.0,14.0,41.0,18.0,22.0,13.0,26.0,73.0,144.0,244.0,13.0,71.0,23.666666666666668,20.666666666666668,57.916666666666664,2023,9,-1.0,-1.8369701987210297e-16,30,5
REFERENSI,DKI,2023-10-01,7.0,5.0,16.0,14.0,41.0,18.0,22.0,13.0,26.0,73.0,144.0,244.0,13.0,11.666666666666666,19.333333333333332,52.416666666666664,2023,10,-0.8660254037844386,0.5000000000000001,30,5
REFERENSI,DKI,2023-11-01,111.0,7.0,5.0,16.0,14.0,41.0,18.0,22.0,13.0,26.0,73.0,144.0,244.0,9.333333333333334,16.833333333333332,51.916666666666664,2023,11,-0.5000000000000004,0.8660254037844384,30,5
REFERENSI,DKI,2023-12-01,110.0,111.0,7.0,5.0,16.0,14.0,41.0,18.0,22.0,13.0,26.0,73.0,144.0,41.0,32.333333333333336,40.833333333333336,2023,12,-2.4492935982947064e-16,1.0,30,5
REFERENSI,DKI,2024-01-01,55.0,110.0,111.0,7.0,5.0,16.0,14.0,41.0,18.0,22.0,13.0,26.0,73.0,76.0,43.833333333333336,38.0,2024,1,0.49999999999999994,0.8660254037844387,30,5
REFERENSI,DKI,2024-02-01,13.0,55.0,110.0,111.0,7.0,5.0,16.0,14.0,41.0,18.0,22.0,13.0,26.0,92.0,50.666666666666664,36.5,2024,2,0.8660254037844386,0.5000000000000001,30,5
REFERENSI,DKI,2024-03-01,16.0,13.0,55.0,110.0,111.0,7.0,5.0,16.0,14.0,41.0,18.0,22.0,13.0,59.333333333333336,50.166666666666664,35.416666666666664,2024,3,1.0,6.123233995736766e-17,30,5
REFERENSI,DKI,2024-04-01,11.0,16.0,13.0,55.0,110.0,111.0,7.0,5.0,16.0,14.0,41.0,18.0,22.0,28.0,52.0,35.666666666666664,2024,4,0.8660254037844387,-0.4999999999999998,30,5
REFERENSI,DKI,2024-05-01,11.0,11.0,16.0,13.0,55.0,110.0,111.0,7.0,5.0,16.0,14.0,41.0,18.0,13.333333333333334,52.666666666666664,34.75,2024,5,0.49999999999999994,-0.8660254037844387,30,5
REFERENSI,DKI,2024-06-01,74.0,11.0,11.0,16.0,13.0,55.0,110.0,111.0,7.0,5.0,16.0,14.0,41.0,12.666666666666666,36.0,34.166666666666664,2024,6,1.2246467991473532e-16,-1.0,30,5
REFERENSI,DKI,2024-07-01,11.0,74.0,11.0,11.0,16.0,13.0,55.0,110.0,111.0,7.0,5.0,16.0,14.0,32.0,30.0,36.916666666666664,2024,7,-0.4999999999999997,-0.8660254037844388,30,5
REFERENSI,DKI,2024-08-01,6.0,11.0,74.0,11.0,11.0,16.0,13.0,55.0,110.0,111.0,7.0,5.0,16.0,32.0,22.666666666666668,36.666666666666664,2024,8,-0.8660254037844385,-0.5000000000000004,30,5
REFERENSI,DKI,2024-09-01,12.0,6.0,11.0,74.0,11.0,11.0,16.0,13.0,55.0,110.0,111.0,7.0,5.0,30.333333333333332,21.5,35.833333333333336,2024,9,-1.0,-1.8369701987210297e-16,30,5
REFERENSI,DKI,2024-10-01,16.0,12.0,6.0,11.0,74.0,11.0,11.0,16.0,13.0,55.0,110.0,111.0,7.0,9.666666666666666,20.833333333333332,36.416666666666664,2024,10,-0.8660254037844386,0.5000000000000001,30,5
REFERENSI,DKI,2024-11-01,97.0,16.0,12.0,6.0,11.0,74.0,11.0,11.0,16.0,13.0,55.0,110.0,111.0,11.333333333333334,21.666666666666668,37.166666666666664,2024,11,-0.5000000000000004,0.8660254037844384,30,5
REFERENSI,DKI,2024-12-01,174.0,97.0,16.0,12.0,6.0,11.0,74.0,11.0,11.0,16.0,13.0,55.0,110.0,41.666666666666664,36.0,36.0,2024,12,-2.4492935982947064e-16,1.0,30,5
REFERENSI,JABAR,2023-01-01,109.0,87.0,391.0,32.0,41.0,11.0,13.0,52.0,118.0,28.0,30.0,181.0,145.0,170.0,95.83333333333333,94.08333333333333,2023,1,0.49999999999999994,0.8660254037844387,30,7
REFERENSI,JABAR,2023-02-01,172.0,109.0,87.0,391.0,32.0,41.0,11.0,13.0,52.0,118.0,28.0,30.0,181.0,195.66666666666666,111.83333333333333,91.08333333333333,2023,2,0.8660254037844386,0.5000000000000001,30,7
REFERENSI,JABAR,2023-03-01,27.0,172.0,109.0,87.0,391.0,32.0,41.0,11.0,13.0,52.0,118.0,28.0,30.0,122.66666666666667,138.66666666666666,90.33333333333333,2023,3,1.0,6.123233995736766e-17,30,7
REFERENSI,JABAR,2023-04-01,12.0,27.0,172.0,109.0,87.0,391.0,32.0,41.0,11.0,13.0,52.0,118.0,28.0,102.66666666666667,136.33333333333334,90.08333333333333,2023,4,0.8660254037844387,-0.4999999999999998,30,7
REFERENSI,JABAR,2023-05-01,12.0,12.0,27.0,172.0,109.0,87.0,391.0,32.0,41.0,11.0,13.0,52.0,118.0,70.33333333333333,133.0,88.75,2023,5,0.49999999999999994,-0.8660254037844387,30,7
REFERENSI,JABAR,2023-06-01,17.0,12.0,12.0,27.0,172.0,109.0,87.0,391.0,32.0,41.0,11.0,13.0,52.0,17.0,69.83333333333333,79.91666666666667,2023,6,1.2246467991473532e-16,-1.0,30,7
REFERENSI,JABAR,2023-07-01,53.0,17.0,12.0,12.0,27.0,172.0,109.0,87.0,391.0,32.0,41.0,11.0,13.0,13.666666666666666,58.166666666666664,77.0,2023,7,-0.4999999999999997,-0.8660254037844388,30,7
REFERENSI,JABAR,2023-08-01,43.0,53.0,17.0,12.0,12.0,27.0,172.0,109.0,87.0,391.0,32.0,41.0,11.0,27.333333333333332,48.833333333333336,80.33333333333333,2023,8,-0.8660254037844385,-0.5000000000000004,30,7
REFERENSI,JABAR,2023-09-01,22.0,43.0,53.0,17.0,12.0,12.0,27.0,172.0,109.0,87.0,391.0,32.0,41.0,37.666666666666664,27.333333333333332,83.0,2023,9,-1.0,-1.8369701987210297e-16,30,7
REFERENSI,JABAR,2023-10-01,20.0,22.0,43.0,53.0,17.0,12.0,12.0,27.0,172.0,109.0,87.0,391.0,32.0,39.333333333333336,26.5,81.41666666666667,2023,10,-0.8660254037844386,0.5000000000000001,30,7
REFERENSI,JABAR,2023-11-01,234.0,20.0,22.0,43.0,53.0,17.0,12.0,12.0,27.0,172.0,109.0,87.0,391.0,28.333333333333332,27.833333333333332,80.41666666666667,2023,11,-0.5000000000000004,0.8660254037844384,30,7
REFERENSI,JABAR,2023-12-01,88.0,234.0,20.0,22.0,43.0,53.0,17.0,12.0,12.0,27.0,172.0,109.0,87.0,92.0,64.83333333333333,67.33333333333333,2023,12,-2.4492935982947064e-16,1.0,30,7
REFERENSI,JABAR,2024-01-01,59.0,88.0,234.0,20.0,22.0,43.0,53.0,17.0,12.0,12.0,27.0,172.0,109.0,114.0,76.66666666666667,67.41666666666667,2024,1,0.49999999999999994,0.8660254037844387,30,7
REFERENSI,JABAR,2024-02-01,8.0,59.0,88.0,234.0,20.0,22.0,43.0,53.0,17.0,12.0,12.0,27.0,172.0,127.0,77.66666666666667,63.25,2024,2,0.8660254037844386,0.5000000000000001,30,7
REFERENSI,JABAR,2024-03-01,37.0,8.0,59.0,88.0,234.0,20.0,22.0,43.0,53.0,17.0,12.0,12.0,27.0,51.666666666666664,71.83333333333333,49.583333333333336,2024,3,1.0,6.123233995736766e-17,30,7
REFERENSI,JABAR,2024-04-01,6.0,37.0,8.0,59.0,88.0,234.0,20.0,22.0,43.0,53.0,17.0,12.0,12.0,34.666666666666664,74.33333333333333,50.416666666666664,2024,4,0.8660254037844387,-0.4999999999999998,30,7
REFERENSI,JABAR,2024-05-01,16.0,6.0,37.0,8.0,59.0,88.0,234.0,20.0,22.0,43.0,53.0,17.0,12.0,17.0,72.0,49.916666666666664,2024,5,0.49999999999999994,-0.8660254037844387,30,7
REFERENSI,JABAR,2024-06-01,33.0,16.0,6.0,37.0,8.0,59.0,88.0,234.0,20.0,22.0,43.0,53.0,17.0,19.666666666666668,35.666666666666664,50.25,2024,6,1.2246467991473532e-16,-1.0,30,7
REFERENSI,JABAR,2024-07-01,93.0,33.0,16.0,6.0,37.0,8.0,59.0,88.0,234.0,20.0,22.0,43.0,53.0,18.333333333333332,26.5,51.583333333333336,2024,7,-0.4999999999999997,-0.8660254037844388,30,7
REFERENSI,JABAR,2024-08-01,21.0,93.0,33.0,16.0,6.0,37.0,8.0,59.0,88.0,234.0,20.0,22.0,43.0,47.333333333333336,32.166666666666664,54.916666666666664,2024,8,-0.8660254037844385,-0.5000000000000004,30,7
REFERENSI,JABAR,2024-09-01,22.0,21.0,93.0,33.0,16.0,6.0,37.0,8.0,59.0,88.0,234.0,20.0,22.0,49.0,34.333333333333336,53.083333333333336,2024,9,-1.0,-1.8369701987210297e-16,30,7
REFERENSI,JABAR,2024-10-01,17.0,22.0,21.0,93.0,33.0,16.0,6.0,37.0,8.0,59.0,88.0,234.0,20.0,45.333333333333336,31.833333333333332,53.083333333333336,2024,10,-0.8660254037844386,0.5000000000000001,30,7
REFERENSI,JABAR,2024-11-01,183.0,17.0,22.0,21.0,93.0,33.0,16.0,6.0,37.0,8.0,59.0,88.0,234.0,20.0,33.666666666666664,52.833333333333336,2024,11,-0.5000000000000004,0.8660254037844384,30,7
REFERENSI,JABAR,2024-12-01,330.0,183.0,17.0,22.0,21.0,93.0,33.0,16.0,6.0,37.0,8.0,59.0,88.0,74.0,61.5,48.583333333333336,2024,12,-2.4492935982947064e-16,1.0,30,7
REFERENSI,JATENG,2023-01-01,47.0,82.0,228.0,6.0,157.0,7.0,433.0,6.0,4.0,135.0,2.0,48.0,19.0,105.33333333333333,152.16666666666666,93.91666666666667,2023,1,0.49999999999999994,0.8660254037844387,30,9
REFERENSI,JATENG,2023-02-01,166.0,47.0,82.0,228.0,6.0,157.0,7.0,433.0,6.0,4.0,135.0,2.0,48.0,119.0,87.83333333333333,96.25,2023,2,0.8660254037844386,0.5000000000000001,30,9
REFERENSI,JATENG,2023-03-01,71.0,166.0,47.0,82.0,228.0,6.0,157.0,7.0,433.0,6.0,4.0,135.0,2.0,98.33333333333333,114.33333333333333,106.08333333333333,2023,3,1.0,6.123233995736766e-17,30,9
REFERENSI,JATENG,2023-04-01,0.0,71.0,166.0,47.0,82.0,228.0,6.0,157.0,7.0,433.0,6.0,4.0,135.0,94.66666666666667,100.0,111.83333333333333,2023,4,0.8660254037844387,-0.4999999999999998,30,9
REFERENSI,JATENG,2023-05-01,13.0,0.0,71.0,166.0,47.0,82.0,228.0,6.0,157.0,7.0,433.0,6.0,4.0,79.0,99.0,100.58333333333333,2023,5,0.49999999999999994,-0.8660254037844387,30,9
REFERENSI,JATENG,2023-06-01,1.0,13.0,0.0,71.0,166.0,47.0,82.0,228.0,6.0,157.0,7.0,433.0,6.0,28.0,63.166666666666664,101.33333333333333,2023,6,1.2246467991473532e-16,-1.0,30,9
REFERENSI,JATENG,2023-07-01,5.0,1.0,13.0,0.0,71.0,166.0,47.0,82.0,228.0,6.0,157.0,7.0,433.0,4.666666666666667,49.666666666666664,100.91666666666667,2023,7,-0.4999999999999997,-0.8660254037844388,30,9
REFERENSI,JATENG,2023-08-01,26.0,5.0,1.0,13.0,0.0,71.0,166.0,47.0,82.0,228.0,6.0,157.0,7.0,6.333333333333333,42.666666666666664,65.25,2023,8,-0.8660254037844385,-0.5000000000000004,30,9
REFERENSI,JATENG,2023-09-01,49.0,26.0,5.0,1.0,13.0,0.0,71.0,166.0,47.0,82.0,228.0,6.0,157.0,10.666666666666666,19.333333333333332,66.83333333333333,2023,9,-1.0,-1.8369701987210297e-16,30,9
REFERENSI,JATENG,2023-10-01,20.0,49.0,26.0,5.0,1.0,13.0,0.0,71.0,166.0,47.0,82.0,228.0,6.0,26.666666666666668,15.666666666666666,57.833333333333336,2023,10,-0.8660254037844386,0.5000000000000001,30,9
REFERENSI,JATENG,2023-11-01,21.0,20.0,49.0,26.0,5.0,1.0,13.0,0.0,71.0,166.0,47.0,82.0,228.0,31.666666666666668,19.0,59.0,2023,11,-0.5000000000000004,0.8660254037844384,30,9
REFERENSI,JATENG,2023-12-01,72.0,21.0,20.0,49.0,26.0,5.0,1.0,13.0,0.0,71.0,166.0,47.0,82.0,30.0,20.333333333333332,41.75,2023,12,-2.4492935982947064e-16,1.0,30,9
REFERENSI,JATENG,2024-01-01,39.0,72.0,21.0,20.0,49.0,26.0,5.0,1.0,13.0,0.0,71.0,166.0,47.0,37.666666666666664,32.166666666666664,40.916666666666664,2024,1,0.49999999999999994,0.8660254037844387,30,9
REFERENSI,JATENG,2024-02-01,26.0,39.0,72.0,21.0,20.0,49.0,26.0,5.0,1.0,13.0,0.0,71.0,166.0,44.0,37.833333333333336,40.25,2024,2,0.8660254037844386,0.5000000000000001,30,9
REFERENSI,JATENG,2024-03-01,17.0,26.0,39.0,72.0,21.0,20.0,49.0,26.0,5.0,1.0,13.0,0.0,71.0,45.666666666666664,37.833333333333336,28.583333333333332,2024,3,1.0,6.123233995736766e-17,30,9
REFERENSI,JATENG,2024-04-01,13.0,17.0,26.0,39.0,72.0,21.0,20.0,49.0,26.0,5.0,1.0,13.0,0.0,27.333333333333332,32.5,24.083333333333332,2024,4,0.8660254037844387,-0.4999999999999998,30,9
REFERENSI,JATENG,2024-05-01,52.0,13.0,17.0,26.0,39.0,72.0,21.0,20.0,49.0,26.0,5.0,1.0,13.0,18.666666666666668,31.333333333333332,25.166666666666668,2024,5,0.49999999999999994,-0.8660254037844387,30,9
REFERENSI,JATENG,2024-06-01,9.0,52.0,13.0,17.0,26.0,39.0,72.0,21.0,20.0,49.0,26.0,5.0,1.0,27.333333333333332,36.5,28.416666666666668,2024,6,1.2246467991473532e-16,-1.0,30,9
REFERENSI,JATENG,2024-07-01,11.0,9.0,52.0,13.0,17.0,26.0,39.0,72.0,21.0,20.0,49.0,26.0,5.0,24.666666666666668,26.0,29.083333333333332,2024,7,-0.4999999999999997,-0.8660254037844388,30,9
REFERENSI,JATENG,2024-08-01,54.0,11.0,9.0,52.0,13.0,17.0,26.0,39.0,72.0,21.0,20.0,49.0,26.0,24.0,21.333333333333332,29.583333333333332,2024,8,-0.8660254037844385,-0.5000000000000004,30,9
REFERENSI,JATENG,2024-09-01,11.0,54.0,11.0,9.0,52.0,13.0,17.0,26.0,39.0,72.0,21.0,20.0,49.0,24.666666666666668,26.0,31.916666666666668,2024,9,-1.0,-1.8369701987210297e-16,30,9
REFERENSI,JATENG,2024-10-01,140.0,11.0,54.0,11.0,9.0,52.0,13.0,17.0,26.0,39.0,72.0,21.0,20.0,25.333333333333332,25.0,28.75,2024,10,-0.8660254037844386,0.5000000000000001,30,9
REFERENSI,JATENG,2024-11-01,21.0,140.0,11.0,54.0,11.0,9.0,52.0,13.0,17.0,26.0,39.0,72.0,21.0,68.33333333333333,46.166666666666664,38.75,2024,11,-0.5000000000000004,0.8660254037844384,30,9
REFERENSI,JATENG,2024-12-01,54.0,21.0,140.0,11.0,54.0,11.0,9.0,52.0,13.0,17.0,26.0,39.0,72.0,57.333333333333336,41.0,38.75,2024,12,-2.4492935982947064e-16,1.0,30,9
REFERENSI,JATIM,2023-01-01,4.0,11.0,64.0,6.0,10.0,19.0,16.0,21.0,5.0,5.0,3.0,12.0,5.0,27.0,21.0,14.75,2023,1,0.49999999999999994,0.8660254037844387,30,10
REFERENSI,JATIM,2023-02-01,8.0,4.0,11.0,64.0,6.0,10.0,19.0,16.0,21.0,5.0,5.0,3.0,12.0,26.333333333333332,19.0,14.666666666666666,2023,2,0.8660254037844386,0.5000000000000001,30,10
REFERENSI,JATIM,2023-03-01,8.0,8.0,4.0,11.0,64.0,6.0,10.0,19.0,16.0,21.0,5.0,5.0,3.0,7.666666666666667,17.166666666666668,14.333333333333334,2023,3,1.0,6.123233995736766e-17,30,10
REFERENSI,JATIM,2023-04-01,3.0,8.0,8.0,4.0,11.0,64.0,6.0,10.0,19.0,16.0,21.0,5.0,5.0,6.666666666666667,16.833333333333332,14.75,2023,4,0.8660254037844387,-0.4999999999999998,30,10
REFERENSI,JATIM,2023-05-01,9.0,3.0,8.0,8.0,4.0,11.0,64.0,6.0,10.0,19.0,16.0,21.0,5.0,6.333333333333333,16.333333333333332,14.583333333333334,2023,5,0.49999999999999994,-0.8660254037844387,30,10
REFERENSI,JATIM,2023-06-01,1.0,9.0,3.0,8.0,8.0,4.0,11.0,64.0,6.0,10.0,19.0,16.0,21.0,6.666666666666667,7.166666666666667,14.916666666666666,2023,6,1.2246467991473532e-16,-1.0,30,10
REFERENSI,JATIM,2023-07-01,5.0,1.0,9.0,3.0,8.0,8.0,4.0,11.0,64.0,6.0,10.0,19.0,16.0,4.333333333333333,5.5,13.25,2023,7,-0.4999999999999997,-0.8660254037844388,30,10
REFERENSI,JATIM,2023-08-01,15.0,5.0,1.0,9.0,3.0,8.0,8.0,4.0,11.0,64.0,6.0,10.0,19.0,5.0,5.666666666666667,12.333333333333334,2023,8,-0.8660254037844385,-0.5000000000000004,30,10
REFERENSI,JATIM,2023-09-01,40.0,15.0,5.0,1.0,9.0,3.0,8.0,8.0,4.0,11.0,64.0,6.0,10.0,7.0,6.833333333333333,12.0,2023,9,-1.0,-1.8369701987210297e-16,30,10
REFERENSI,JATIM,2023-10-01,1.0,40.0,15.0,5.0,1.0,9.0,3.0,8.0,8.0,4.0,11.0,64.0,6.0,20.0,12.166666666666666,14.5,2023,10,-0.8660254037844386,0.5000000000000001,30,10
REFERENSI,JATIM,2023-11-01,8.0,1.0,40.0,15.0,5.0,1.0,9.0,3.0,8.0,8.0,4.0,11.0,64.0,18.666666666666668,11.833333333333334,14.083333333333334,2023,11,-0.5000000000000004,0.8660254037844384,30,10
REFERENSI,JATIM,2023-12-01,11.0,8.0,1.0,40.0,15.0,5.0,1.0,9.0,3.0,8.0,8.0,4.0,11.0,16.333333333333332,11.666666666666666,9.416666666666666,2023,12,-2.4492935982947064e-16,1.0,30,10
REFERENSI,JATIM,2024-01-01,0.0,11.0,8.0,1.0,40.0,15.0,5.0,1.0,9.0,3.0,8.0,8.0,4.0,6.666666666666667,13.333333333333334,9.416666666666666,2024,1,0.49999999999999994,0.8660254037844387,30,10
REFERENSI,JATIM,2024-02-01,5.0,0.0,11.0,8.0,1.0,40.0,15.0,5.0,1.0,9.0,3.0,8.0,8.0,6.333333333333333,12.5,9.083333333333334,2024,2,0.8660254037844386,0.5000000000000001,30,10
REFERENSI,JATIM,2024-03-01,6.0,5.0,0.0,11.0,8.0,1.0,40.0,15.0,5.0,1.0,9.0,3.0,8.0,5.333333333333333,10.833333333333334,8.833333333333334,2024,3,1.0,6.123233995736766e-17,30,10
REFERENSI,JATIM,2024-04-01,1.0,6.0,5.0,0.0,11.0,8.0,1.0,40.0,15.0,5.0,1.0,9.0,3.0,3.6666666666666665,5.166666666666667,8.666666666666666,2024,4,0.8660254037844387,-0.4999999999999998,30,10
REFERENSI,JATIM,2024-05-01,4.0,1.0,6.0,5.0,0.0,11.0,8.0,1.0,40.0,15.0,5.0,1.0,9.0,4.0,5.166666666666667,8.5,2024,5,0.49999999999999994,-0.8660254037844387,30,10
REFERENSI,JATIM,2024-06-01,3.0,4.0,1.0,6.0,5.0,0.0,11.0,8.0,1.0,40.0,15.0,5.0,1.0,3.6666666666666665,4.5,8.083333333333334,2024,6,1.2246467991473532e-16,-1.0,30,10
REFERENSI,JATIM,2024-07-01,1.0,3.0,4.0,1.0,6.0,5.0,0.0,11.0,8.0,1.0,40.0,15.0,5.0,2.6666666666666665,3.1666666666666665,8.25,2024,7,-0.4999999999999997,-0.8660254037844388,30,10
REFERENSI,JATIM,2024-08-01,10.0,1.0,3.0,4.0,1.0,6.0,5.0,0.0,11.0,8.0,1.0,40.0,15.0,2.6666666666666665,3.3333333333333335,7.916666666666667,2024,8,-0.8660254037844385,-0.5000000000000004,30,10
REFERENSI,JATIM,2024-09-01,1.0,10.0,1.0,3.0,4.0,1.0,6.0,5.0,0.0,11.0,8.0,1.0,40.0,4.666666666666667,4.166666666666667,7.5,2024,9,-1.0,-1.8369701987210297e-16,30,10
REFERENSI,JATIM,2024-10-01,3.0,1.0,10.0,1.0,3.0,4.0,1.0,6.0,5.0,0.0,11.0,8.0,1.0,4.0,3.3333333333333335,4.25,2024,10,-0.8660254037844386,0.5000000000000001,30,10
REFERENSI,JATIM,2024-11-01,12.0,3.0,1.0,10.0,1.0,3.0,4.0,1.0,6.0,5.0,0.0,11.0,8.0,4.666666666666667,3.6666666666666665,4.416666666666667,2024,11,-0.5000000000000004,0.8660254037844384,30,10
REFERENSI,JATIM,2024-12-01,14.0,12.0,3.0,1.0,10.0,1.0,3.0,4.0,1.0,6.0,5.0,0.0,11.0,5.333333333333333,5.0,4.75,2024,12,-2.4492935982947064e-16,1.0,30,10
REFERENSI,KALBAR,2023-01-01,2.0,4.0,0.0,0.0,2.0,28.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,1.3333333333333333,5.666666666666667,3.5,2023,1,0.49999999999999994,0.8660254037844387,30,11
REFERENSI,KALBAR,2023-02-01,2.0,2.0,4.0,0.0,0.0,2.0,28.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,6.0,3.6666666666666665,2023,2,0.8660254037844386,0.5000000000000001,30,11
REFERENSI,KALBAR,2023-03-01,15.0,2.0,2.0,4.0,0.0,0.0,2.0,28.0,0.0,0.0,3.0,0.0,3.0,2.6666666666666665,1.6666666666666667,3.6666666666666665,2023,3,1.0,6.123233995736766e-17,30,11
REFERENSI,KALBAR,2023-04-01,0.0,15.0,2.0,2.0,4.0,0.0,0.0,2.0,28.0,0.0,0.0,3.0,0.0,6.333333333333333,3.8333333333333335,4.666666666666667,2023,4,0.8660254037844387,-0.4999999999999998,30,11
